modLLIDs	row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
17425	ENSG00000105063	ENSG00000105063	1885.292427	0.238836982	0.088532056	2.697745808	0.006981072	0.042260292
17437	ENSG00000108106	ENSG00000108106	123.9739717	0.527719761	0.121488409	4.34378692	1.40E-05	0.00132132
17438	ENSG00000187902	ENSG00000187902	64.45498058	1.553521781	0.369294899	4.206724184	2.59E-05	0.001751598
17454	ENSG00000063245	ENSG00000063245	1049.941836	0.250278496	0.077796675	3.217084759	0.001295003	0.015632412
17490	ENSG00000152433	ENSG00000152433	10.28224128	0.099645288	0.351127267	0.283786812	0.776573762	NA
17510	ENSG00000121417	ENSG00000121417	113.3505178	-0.125395047	0.08643529	-1.450739016	0.146852547	0.305827908
17528	ENSG00000166704	ENSG00000166704	81.593573	-0.247600246	0.123984547	-1.997025054	0.045822461	0.141834875
17530	ENSG00000176293	ENSG00000176293	21.03434657	-0.521707111	0.309374031	-1.686331299	0.091732006	0.224248334
17532	ENSG00000181894	ENSG00000181894	55.11648688	-0.345881744	0.163964219	-2.109495271	0.034901854	0.119267097
17545	ENSG00000131849	ENSG00000131849	48.43450733	-0.308926512	0.160623313	-1.923298092	0.054442624	0.158618956
17553	ENSG00000130725	ENSG00000130725	328.2631123	0.358823584	0.123267699	2.91092951	0.003603553	0.028605921
17562	ENSG00000247315	ENSG00000247315	213.8987864	-0.098280286	0.068415676	-1.43651707	0.150855263	0.31042108
17567	ENSG00000125875	ENSG00000125875	313.0891034	0.055669961	0.06806635	0.817877862	0.413426933	0.594016991
17570	ENSG00000271303	ENSG00000271303	24.50383287	0.272832741	0.253564788	1.075988285	0.281932496	0.467509076
17577	ENSG00000125818	ENSG00000125818	3511.521617	0.69774981	0.206324207	3.381812628	0.000720092	0.011289752
17578	ENSG00000125895	ENSG00000125895	11.51469313	-0.208140526	0.303117268	-0.686666675	0.492292802	NA
17609	ENSG00000132670	ENSG00000132670	445.4940258	0.070237514	0.056556313	1.241904049	0.214271966	0.38930505
17611	ENSG00000125901	ENSG00000125901	89.04919383	-0.11044659	0.102837707	-1.073989234	0.282827507	0.468562594
17630	ENSG00000125843	ENSG00000125843	72.23276515	-0.27704355	0.134395386	-2.061406702	0.039264256	0.128971946
17634	ENSG00000088826	ENSG00000088826	371.5398174	0.949934709	0.236686311	4.013475488	5.98E-05	0.0028785
17645	ENSG00000171984	ENSG00000171984	48.31803537	0.136674927	0.152985894	0.893382546	0.371652346	0.556369996
17687	ENSG00000089091	ENSG00000089091	19.7104824	-0.497407718	0.245037594	-2.029924099	0.042364255	0.135298049
17701	ENSG00000088970	ENSG00000088970	123.9940179	-0.157305322	0.105810833	-1.486665571	0.13710316	0.292838799
17711	ENSG00000125812	ENSG00000125812	125.7419717	0.1153099	0.096508358	1.194817764	0.232158238	0.409551658
17748	ENSG00000171552	ENSG00000171552	3731.820802	0.936674881	0.275025045	3.405780295	0.000659752	0.010847623
17749	ENSG00000088325	ENSG00000088325	21.09590087	0.567991956	0.256700756	2.212661792	0.026920971	0.101145075
17784	ENSG00000101412	ENSG00000101412	28.7060308	0.312840472	0.207122228	1.510414764	0.130937624	0.284816218
17787	ENSG00000101421	ENSG00000101421	809.3758095	0.340021769	0.11519189	2.951785661	0.003159422	0.02645453
17795	ENSG00000101464	ENSG00000101464	61.04699109	-0.473682204	0.136240985	-3.476796676	0.000507442	0.009549321
17805	ENSG00000126005	ENSG00000126005	435.5769172	0.252139073	0.12289356	2.051686629	0.040200127	0.130767209
17850	ENSG00000198959	ENSG00000198959	229.4974729	0.913586706	0.260568763	3.506125202	0.000454681	0.009106019
17863	ENSG00000198900	ENSG00000198900	744.3193159	0.236161713	0.07519493	3.140660059	0.001685676	0.018044253
17874	ENSG00000101052	ENSG00000101052	67.41444378	0.066736804	0.151265284	0.441190485	0.659075101	0.793599409
17875	ENSG00000101057	ENSG00000101057	91.78971185	0.768938913	0.213030636	3.609522682	0.000306761	0.007229075
17884	ENSG00000124120	ENSG00000124120	350.9814613	0.108037666	0.088255065	1.224152592	0.220894669	0.396118737
17887	ENSG00000196839	ENSG00000196839	93.86220061	-0.028760029	0.133689918	-0.215124888	0.82966995	0.903613112
17929	ENSG00000168612	ENSG00000168612	83.84532305	0.185736165	0.117219265	1.584519105	0.113075638	0.259126159
17949	ENSG00000101040	ENSG00000101040	571.9056739	0.102393052	0.062902453	1.627806987	0.103565819	0.243552663
17955	ENSG00000124214	ENSG00000124214	681.7608918	0.267204701	0.107416916	2.487547697	0.01286272	0.062330644
17970	ENSG00000042062	ENSG00000042062	227.6457252	0.288660543	0.088151029	3.274613407	0.001058067	0.013973817
17989	ENSG00000124098	ENSG00000124098	2675.569355	0.738356343	0.272115531	2.713392876	0.00665981	0.041120127
18001	ENSG00000256222	ENSG00000256222	8.683748449	0.096753409	0.383075116	0.25257033	0.80060026	NA
18002	ENSG00000132819	ENSG00000132819	5972.127643	0.790266372	0.233712401	3.3813626	0.000721273	0.011289752
18015	ENSG00000087460	ENSG00000087460	4682.657466	0.486418191	0.133429231	3.645514472	0.000266857	0.006650481
18019	ENSG00000124172	ENSG00000124172	242.5105866	0.468103889	0.137966674	3.392876525	0.000691628	0.0111462
18020	ENSG00000101166	ENSG00000101166	124.0434926	-0.045570015	0.101843127	-0.447453025	0.654547998	0.789976039
18049	ENSG00000101193	ENSG00000101193	479.6648993	0.221286435	0.094695749	2.33681488	0.019448812	0.081715594
18060	ENSG00000125534	ENSG00000125534	990.2813128	0.765996955	0.197831082	3.871974757	0.000107957	0.003941441
18070	ENSG00000101246	ENSG00000101246	367.8509904	-0.154782458	0.067274937	-2.300744763	0.021406062	0.087015791
18132	ENSG00000156253	ENSG00000156253	24.08286866	-0.489480577	0.226857327	-2.157658226	0.030954414	0.110272755
18200	ENSG00000205758	ENSG00000205758	111.9851363	-0.137136763	0.105213082	-1.303419307	0.192431648	0.363409873
18201	ENSG00000205726	ENSG00000205726	116.5849507	0.498556976	0.165554071	3.011444982	0.002600075	0.02353078
18241	ENSG00000182240	ENSG00000182240	85.92630873	0.007188008	0.180567139	0.039807951	0.968246237	0.98351634
18273	ENSG00000160216	ENSG00000160216	839.3252223	0.19993146	0.077115039	2.592639031	0.009524268	0.051778938
18318	ENSG00000160298	ENSG00000160298	56.91377854	-0.211421698	0.148233724	-1.426272594	0.153789672	0.31469998
18322	ENSG00000160310	ENSG00000160310	1078.268714	-0.096274202	0.061462302	-1.566394326	0.117256331	0.265377657
18330	ENSG00000069998	ENSG00000069998	149.4302498	-0.109689501	0.093321577	-1.175392703	0.239837641	0.418452238
18335	ENSG00000099968	ENSG00000099968	365.8857639	0.080529089	0.089216848	0.902621998	0.366726548	0.551873693
18363	ENSG00000184470	ENSG00000184470	309.0585255	0.082071525	0.099358556	0.826013662	0.408796342	0.589697513
18366	ENSG00000183597	ENSG00000183597	827.2315371	0.372022314	0.120121105	3.097060371	0.001954501	0.019851645
18391	ENSG00000274600	ENSG00000274600	3.576093076	0.095429041	0.54505668	0.175080949	0.861016027	NA
18393	ENSG00000206140	ENSG00000206140	8.548783348	-0.269287754	0.373099029	-0.72175946	0.470442378	NA
18403	ENSG00000100038	ENSG00000100038	20.44389056	-0.174221006	0.199291597	-0.874201467	0.382008547	0.565746093
18438	ENSG00000138867	ENSG00000138867	3049.332233	0.572935145	0.207947089	2.755196751	0.005865685	0.038034746
18454	ENSG00000100104	ENSG00000100104	155.2428564	0.475192635	0.18351153	2.589442941	0.009613135	0.052137951
18455	ENSG00000100109	ENSG00000100109	265.4724898	0.068568243	0.08131965	0.843194021	0.399119942	0.58156178
18460	ENSG00000180957	ENSG00000180957	248.1812406	-0.068714937	0.071214752	-0.964897516	0.334596146	0.520043002
18465	ENSG00000100219	ENSG00000100219	513.81404	-0.062037417	0.078713743	-0.78813958	0.430615066	0.609549755
18469	ENSG00000186998	ENSG00000186998	24.86729994	0.786152105	0.306392819	2.565830716	0.010292905	0.054456971
18470	ENSG00000100263	ENSG00000100263	40.61233579	-0.172167979	0.163448163	-1.05334912	0.292181014	0.47872892
18478	ENSG00000184117	ENSG00000184117	88.34429029	-0.255695374	0.112534101	-2.27215903	0.023076907	0.091344147
18483	ENSG00000100325	ENSG00000100325	3582.353499	0.611457331	0.228512231	2.675818836	0.007454693	0.044039453
18497	ENSG00000100012	ENSG00000100012	85.66920132	0.425713077	0.312051052	1.364241762	0.172491489	0.339140459
18498	ENSG00000133488	ENSG00000133488	27.82910842	0.540444169	0.332729956	1.624272654	0.104317631	0.24497764
18505	ENSG00000184792	ENSG00000184792	1737.848426	1.383376184	0.296923425	4.659033506	3.18E-06	0.000612271
18529	ENSG00000100225	ENSG00000100225	5063.485649	0.585687027	0.220564248	2.655403281	0.007921365	0.045918916
18534	ENSG00000100281	ENSG00000100281	116.5732641	-0.042675337	0.10178263	-0.419279171	0.675012118	0.803708543
18548	ENSG00000100348	ENSG00000100348	178.4441369	0.159128871	0.101391002	1.569457531	0.116541368	0.264337318
18558	ENSG00000128309	ENSG00000128309	193.587708	0.215826086	0.122820176	1.757252696	0.078874747	0.20288776
18559	ENSG00000100379	ENSG00000100379	89.28541771	-0.10129737	0.119304637	-0.849064819	0.395845225	0.578512738
18562	ENSG00000133466	ENSG00000133466	92.22850363	-0.214259001	0.117458097	-1.824131386	0.068132212	0.183833436
18573	ENSG00000241360	ENSG00000241360	13.77378669	-0.127567739	0.256411826	-0.497511138	0.618828651	NA
18578	ENSG00000189060	ENSG00000189060	301.2558222	0.645131275	0.198339754	3.252657435	0.001143312	0.01465734
18579	ENSG00000100116	ENSG00000100116	33.90626562	0.832587219	0.324206701	2.568075299	0.010226494	0.054301112
18581	ENSG00000100124	ENSG00000100124	59.57032737	-0.210822683	0.15925148	-1.323835002	0.185557849	0.35568532
18587	ENSG00000100151	ENSG00000100151	82.93147573	-0.148969085	0.138983062	-1.071850644	0.283787122	0.469490769
18604	ENSG00000100246	ENSG00000100246	33.21914743	-0.057246179	0.188041356	-0.304433985	0.76079728	0.860347328
18609	ENSG00000244509	ENSG00000244509	474.7475516	0.279068053	0.111648275	2.499528571	0.012435867	0.061115733
18612	ENSG00000239713	ENSG00000239713	304.2912198	-0.246239606	0.092107221	-2.673401753	0.007508627	0.044290725
18615	ENSG00000100311	ENSG00000100311	63.05050257	-0.380170598	0.188232726	-2.019683858	0.04341619	0.137426154
18617	ENSG00000100321	ENSG00000100321	82.04376734	-0.27168007	0.168668955	-1.610729554	0.107238681	0.249561861
18634	ENSG00000100380	ENSG00000100380	887.8069915	0.351342691	0.126916069	2.768307378	0.005634828	0.037173424
18637	ENSG00000100387	ENSG00000100387	130.5290146	0.176766098	0.136741246	1.292705041	0.196113094	0.36788025
18650	ENSG00000100418	ENSG00000100418	249.1736976	0.073227046	0.087228816	0.839482291	0.401198723	0.583435451
18672	ENSG00000100243	ENSG00000100243	842.9958915	0.317188605	0.107559467	2.948960362	0.003188449	0.026621735
18720	ENSG00000182858	ENSG00000182858	124.6503564	-0.127354942	0.097703483	-1.303484159	0.192409521	0.363409873
18721	ENSG00000184164	ENSG00000184164	133.6717591	0.005770535	0.107327297	0.053765774	0.957121778	0.977408237
18729	ENSG00000073169	ENSG00000073169	255.9320927	-0.129698238	0.081941877	-1.58280775	0.11346529	0.259715332
18741	ENSG00000025770	ENSG00000025770	133.4137709	-0.233670246	0.104304726	-2.240265173	0.025073713	0.096581444
18769	ENSG00000002586	ENSG00000002586	556.6167165	-0.102607774	0.079218383	-1.295252069	0.195233288	0.366945797
18770	ENSG00000124343	ENSG00000124343	6.642248986	0.933889962	0.499372827	1.870125711	0.061466363	NA
18808	ENSG00000176896	ENSG00000176896	98.82776623	0.113500184	0.137570581	0.825032385	0.409353205	0.590255891
18810	ENSG00000196459	ENSG00000196459	187.5396601	-0.159760311	0.080954791	-1.973450963	0.048444206	0.147122213
18846	ENSG00000131828	ENSG00000131828	135.360074	-0.021610468	0.088785239	-0.24340158	0.80769432	0.88915202
18891	ENSG00000157625	ENSG00000157625	320.898461	0.183018224	0.078459791	2.332637147	0.019667198	0.082309567
18902	ENSG00000147036	ENSG00000147036	21.28681302	0.120251346	0.287848283	0.417759468	0.676122988	0.804219849
18903	ENSG00000047597	ENSG00000047597	370.4668497	0.891213438	0.283435663	3.144323584	0.001664713	0.017978715
18912	ENSG00000156298	ENSG00000156298	10.28936114	0.793984813	0.281825532	2.817291992	0.004843047	NA
18944	ENSG00000102225	ENSG00000102225	225.6386397	0.133756559	0.074559423	1.793959164	0.072819687	0.192477224
18948	ENSG00000078061	ENSG00000078061	546.1903438	0.177858741	0.06874403	2.587260907	0.009674231	0.052313826
18964	ENSG00000017483	ENSG00000017483	1045.634339	0.872144447	0.271831546	3.208400422	0.001334755	0.015914181
18965	ENSG00000068438	ENSG00000068438	94.97584866	-0.090918495	0.093951326	-0.967719128	0.333184662	0.518865928
18968	ENSG00000068354	ENSG00000068354	301.7911145	0.240585401	0.106019926	2.269247019	0.023253308	0.091887695
18970	ENSG00000101940	ENSG00000101940	404.4138271	0.188236069	0.0949107	1.983296594	0.04733431	0.144874289
18974	ENSG00000102145	ENSG00000102145	253.6536106	0.602661205	0.216615741	2.782167174	0.005399722	0.03623238
18975	ENSG00000094631	ENSG00000094631	257.338925	-0.016917917	0.109171905	-0.154965851	0.876848239	0.931522492
18977	ENSG00000102109	ENSG00000102109	87.37170869	0.69321784	0.254379793	2.725129352	0.00642763	0.040171833
18988	ENSG00000196998	ENSG00000196998	185.3812727	0.319406214	0.120498044	2.650716997	0.008032111	0.046377947
18989	ENSG00000068394	ENSG00000068394	118.0349734	0.069153615	0.100105343	0.690808429	0.489685938	0.661374532
19054	ENSG00000130119	ENSG00000130119	371.3635197	0.109026941	0.084109681	1.296247222	0.194890325	0.366639568
19059	ENSG00000169188	ENSG00000169188	103.832419	0.0322799	0.113144343	0.285298404	0.775415535	0.868755704
19060	ENSG00000158578	ENSG00000158578	18829.49969	1.243141364	0.314968749	3.946872089	7.92E-05	0.003361249
19061	ENSG00000238269	ENSG00000238269	3.801265562	0.830782244	0.653084673	1.272089636	0.203341273	NA
19064	ENSG00000182518	ENSG00000182518	16.91264066	0.416609022	0.273281551	1.524468155	0.127391806	NA
19068	ENSG00000247746	ENSG00000247746	10.44911132	-0.537552438	0.368528194	-1.45864671	0.14466237	NA
19083	ENSG00000184675	ENSG00000184675	68.61062862	-0.452582122	0.134874738	-3.35557368	0.000792006	0.011906416
19085	ENSG00000102043	ENSG00000102043	33.48227188	-0.505632204	0.187896172	-2.691019185	0.00712341	0.042791419
19095	ENSG00000181704	ENSG00000181704	240.5041688	0.251698033	0.118475172	2.124479154	0.033630097	0.11641797
19110	ENSG00000090889	ENSG00000090889	12.94153326	0.92444277	0.406567926	2.273772008	0.022979698	NA
19116	ENSG00000184481	ENSG00000184481	1545.924918	0.806665153	0.236293225	3.413831063	0.000640563	0.010691233
19163	ENSG00000165240	ENSG00000165240	282.2307471	0.098358866	0.084252554	1.167428888	0.243037211	0.421843415
19177	ENSG00000131171	ENSG00000131171	580.2443102	0.215761224	0.07672597	2.812101623	0.004921895	0.034262439
19196	ENSG00000204086	ENSG00000204086	6.347084104	0.506226332	0.386318939	1.310384456	0.19006581	NA
19208	ENSG00000102384	ENSG00000102384	11.50535355	0.104608985	0.35489633	0.294759275	0.768177779	NA
19259	ENSG00000269743	ENSG00000269743	74.6039375	-0.237424947	0.110258451	-2.153349202	0.031291245	0.111102347
19260	ENSG00000166707	ENSG00000166707	21.06276085	-0.29314213	0.248543921	-1.17943794	0.238223835	0.416687905
19268	ENSG00000147231	ENSG00000147231	23.54393997	-0.354321068	0.240667601	-1.47224249	0.140955407	0.29755284
19318	ENSG00000131725	ENSG00000131725	171.1922659	-0.072756321	0.085092629	-0.855024954	0.392537333	0.575317001
19328	ENSG00000018610	ENSG00000018610	58.75621278	-0.13285927	0.158710095	-0.837119211	0.402525563	0.584352991
19335	ENSG00000125352	ENSG00000125352	41.55057409	-0.143213025	0.139731771	-1.024913839	0.305403844	0.49223027
19382	ENSG00000156697	ENSG00000156697	71.51168736	-0.123355303	0.143228361	-0.861249147	0.389100837	0.572141268
19398	ENSG00000076770	ENSG00000076770	1951.444439	0.263522371	0.215520171	1.22272718	0.221432758	0.396763222
19410	ENSG00000101928	ENSG00000101928	34.1728539	-0.055850601	0.175805683	-0.317683707	0.750724872	0.854343882
19475	ENSG00000197620	ENSG00000197620	78.27457643	0.127205876	0.121997373	1.042693564	0.297090239	0.484275216
19484	ENSG00000013619	ENSG00000013619	33.27511752	0.321715165	0.243859014	1.319267061	0.187079846	0.357437131
19508	ENSG00000147400	ENSG00000147400	40.88978354	0.161631971	0.184962878	0.873861678	0.382193586	0.565806297
19520	ENSG00000213397	ENSG00000213397	11.87168333	-0.024060748	0.274213805	-0.087744482	0.930079764	NA
19523	ENSG00000262919	ENSG00000262919	68.36323295	-0.153696991	0.130151525	-1.180908107	0.23763923	0.416408823
19526	ENSG00000130821	ENSG00000130821	2157.619649	0.797105902	0.27711503	2.876444132	0.004021834	0.030582586
19540	ENSG00000177854	ENSG00000177854	50.23060022	-0.067799569	0.16877909	-0.401705974	0.687900427	0.810966448
19553	ENSG00000102125	ENSG00000102125	169.3570679	-0.180237836	0.087461755	-2.060761706	0.039325779	0.129137951
19556	ENSG00000071859	ENSG00000071859	170.1997561	0.121557002	0.083908874	1.448678734	0.147427322	0.306429402
19568	ENSG00000130826	ENSG00000130826	142.6241833	-0.108736503	0.090582212	-1.200417841	0.229977103	0.406558019
19569	ENSG00000130830	ENSG00000130830	3573.228244	0.718078748	0.228239419	3.146164461	0.00165427	0.017924049
19574	ENSG00000165775	ENSG00000165775	138.8240444	0.185438728	0.137640733	1.347266351	0.177894465	0.346074356
19579	ENSG00000155961	ENSG00000155961	46.12212906	-0.207526283	0.187116049	-1.109077942	0.26739656	0.450295653
19580	ENSG00000155962	ENSG00000155962	25.69700716	0.087036598	0.246106464	0.353654255	0.723598009	0.835978991
19590	ENSG00000129824	ENSG00000129824	126.4034333	-1.589741644	1.612183294	-0.986079964	0.324093875	0.510378069
19602	ENSG00000114374	ENSG00000114374	88.21802599	-1.648302781	1.522019909	-1.082970578	0.278821482	0.463624519
19603	ENSG00000067048	ENSG00000067048	105.8369503	-1.411002947	1.51452834	-0.931645127	0.351519953	0.537452019
